ClipID,Boredom,Engagement,Confusion,Frustration 
5100452009.avi,1,3,0,0
5100452010.avi,1,2,0,0
5100452011.avi,0,2,0,0
5100452012.avi,0,3,0,0
5100452013.avi,0,3,0,0
5100452014.avi,0,3,0,0
5100452016.avi,1,1,2,0
5100452017.avi,0,3,1,0
5100452018.avi,2,3,0,0
5100452021.avi,0,2,0,0
5100452023.avi,2,2,1,1
5100452025.avi,1,2,0,0
5100452027.avi,1,2,1,0
5100452028.avi,0,3,0,0
5100452030.avi,0,3,0,0
5100452031.avi,0,3,0,0
5100452032.avi,1,2,0,0
5100452033.avi,1,2,0,0
5100452034.avi,0,3,0,0
5100452035.avi,0,2,0,0
5100452036.avi,1,3,0,0
5100452037.avi,0,3,0,0
5100452038.avi,0,3,0,0
5100452039.avi,1,2,0,1
5100452040.avi,0,2,1,0
5100452047.avi,0,3,0,0
5100452049.avi,0,3,0,0
5100452050.avi,0,3,0,0
5100452053.avi,1,2,0,0
5100452054.avi,0,3,0,0
5100452055.avi,0,2,1,0
5100452059.avi,0,3,0,0
5100452060.avi,0,3,0,0
5100452061.avi,0,2,1,0
5100452065.avi,0,3,0,0
5100452066.avi,0,3,0,0
5100452067.avi,0,3,1,0
5100452076.avi,0,3,0,0
5100452078.avi,0,3,0,0
5100452079.avi,0,3,0,0
5100452080.avi,0,3,0,0
5100452081.avi,0,2,0,0
5100461004.avi,1,2,2,1
5100461005.avi,0,2,2,2
5100461006.avi,0,2,0,0
5100461007.avi,1,1,2,2
5100461008.avi,2,2,2,1
5100461009.avi,2,3,0,0
5100461010.avi,0,2,0,0
5100461011.avi,1,2,1,1
5100461014.avi,0,2,0,0
5100461015.avi,0,3,1,1
5100461016.avi,0,2,0,1
5100461017.avi,0,3,0,0
5100461018.avi,0,2,2,0
5100461020.avi,0,2,0,0
5100461021.avi,0,2,0,0
5100461022.avi,0,3,0,0
5100461023.avi,2,3,0,0
5100461025.avi,0,2,1,1
5100461029.avi,0,2,0,0
5100461030.avi,1,3,1,1
5100461031.avi,0,2,0,0
5100461032.avi,2,2,0,2
5100461033.avi,0,2,0,0
5100461034.avi,1,2,2,3
5100461035.avi,3,2,0,1
5100461036.avi,1,2,3,0
5100461037.avi,0,2,0,3
5100461038.avi,0,2,0,0
5100461039.avi,0,3,1,1
5100461040.avi,1,2,2,1
5100461042.avi,2,3,0,0
5100461043.avi,0,2,2,1
5100461044.avi,0,3,1,3
5100461046.avi,0,2,0,1
5100461047.avi,0,2,0,0
5100461048.avi,0,2,0,0
5100461049.avi,2,2,2,2
5100461050.avi,0,2,2,0
5100461051.avi,0,3,1,0
5100461052.avi,2,2,1,1
5100461053.avi,0,3,1,0
5100461054.avi,1,2,1,2
5100461055.avi,0,3,0,0
5100461056.avi,1,3,1,1
5100461057.avi,0,2,0,0
5100461058.avi,0,2,2,0
5100461061.avi,1,3,0,0
5100461062.avi,1,2,2,0
5100461063.avi,0,2,0,0
5100461064.avi,2,3,2,0
5100461065.avi,0,3,0,0
5100461066.avi,0,3,2,2
5100461067.avi,0,2,1,0
5100461068.avi,1,2,3,0
5100461069.avi,0,3,0,0
5100462001.avi,0,2,0,0
5100462002.avi,0,2,0,0
5100462003.avi,0,1,0,1
5100462005.avi,1,2,3,2
5100462009.avi,0,2,0,0
5100462010.avi,0,3,0,0
5100462011.avi,0,3,0,1
5100462012.avi,0,2,0,0
5100462014.avi,0,3,0,0
5100462015.avi,1,2,1,1
5100462016.avi,0,2,1,1
5100462017.avi,2,2,0,0
5100462018.avi,0,2,1,0
5100462019.avi,0,2,0,0
5100462021.avi,0,3,0,0
5100462022.avi,0,2,0,0
5100462023.avi,0,2,0,1
5100462024.avi,1,2,3,3
5100462025.avi,2,2,0,0
5100462026.avi,0,3,3,0
5100462027.avi,0,2,0,0
5100462028.avi,1,3,0,2
5100462029.avi,0,3,0,0
5100462031.avi,0,2,1,2
5100462032.avi,2,2,2,3
5100462033.avi,2,2,3,3
5100462035.avi,2,3,0,0
5100462037.avi,1,3,2,3
5100462038.avi,0,2,2,0
5100462039.avi,1,2,2,1
5100462040.avi,0,2,0,0
5100462041.avi,1,3,1,1
5100462042.avi,1,2,0,1
5100462043.avi,1,2,1,1
5100462044.avi,0,2,0,0
5100462045.avi,1,2,0,0
5100462046.avi,0,2,0,0
5100462047.avi,2,3,2,1
5100462048.avi,0,2,0,0
5100462050.avi,1,2,2,3
5100462051.avi,2,2,1,1
5100462052.avi,2,2,1,1
5100462053.avi,0,3,0,0
5100462054.avi,0,2,0,0
5100462055.avi,0,3,0,0
5100462057.avi,0,2,3,0
5100462058.avi,1,3,1,0
5100462059.avi,2,2,1,0
5100462061.avi,0,2,2,2
5100462062.avi,0,2,2,0
5100462063.avi,0,3,0,0
5100462064.avi,0,3,0,0
5100462066.avi,1,2,2,3
5100462067.avi,0,2,2,0
5100462068.avi,1,2,1,0
5100462069.avi,0,3,0,0
5100462070.avi,0,3,2,2
5100462071.avi,0,2,2,0
5100462072.avi,0,3,0,0
5100462074.avi,1,2,2,1
5100462075.avi,0,3,2,0
5100462077.avi,0,3,0,0
5100462078.avi,0,2,0,1
5100462079.avi,0,2,0,0
5100462080.avi,1,2,1,1
5100462081.avi,0,2,3,2
5100462082.avi,0,2,0,0
5100471001.avi,2,2,0,2
5100471002.avi,0,3,0,0
5100471003.avi,0,3,0,0
5100471011.avi,1,2,1,1
5100471012.avi,0,2,2,2
5100471013.avi,2,2,0,0
5100471015.avi,2,2,2,0
5100471016.avi,1,3,0,0
5100471018.avi,0,2,2,0
5100471019.avi,1,3,0,0
5100471020.avi,2,2,2,1
5100471021.avi,1,2,1,0
5100471023.avi,1,2,2,0
5100471026.avi,1,3,1,1
5100471027.avi,0,2,2,0
5100471028.avi,1,3,1,1
5100471029.avi,2,2,0,0
5100471030.avi,2,3,1,3
5100471031.avi,2,2,2,3
5100471034.avi,1,2,2,1
5100471037.avi,0,3,1,0
5100471038.avi,0,3,2,0
5100471039.avi,0,3,1,0
5100471041.avi,0,3,1,2
5100471042.avi,1,2,0,1
5100471044.avi,0,2,3,2
5100471045.avi,0,2,2,2
5100471047.avi,0,3,1,2
5100471049.avi,1,2,2,0
5100471050.avi,0,3,0,0
5100471051.avi,2,2,2,2
5100471052.avi,2,2,0,0
5100471054.avi,0,2,0,0
5100471056.avi,2,2,0,0
5100471057.avi,0,3,0,0
5100471058.avi,0,2,1,1
5100471059.avi,0,2,3,2
5100471060.avi,2,2,1,1
5100471062.avi,0,3,2,0
5100471063.avi,0,3,2,0
5100471065.avi,2,2,1,0
5100471068.avi,2,2,0,0
5100471069.avi,0,3,1,0
5100471070.avi,0,2,0,0
5100471072.avi,1,2,1,1
5100471074.avi,2,2,0,0
5100471075.avi,0,2,0,0
5100471080.avi,1,2,1,1
5100471081.avi,1,2,0,0
5100472001.avi,1,1,2,1
5100472002.avi,1,2,2,0
5100472003.avi,1,2,1,1
5100472004.avi,0,3,0,1
5100472005.avi,0,2,1,0
5100472007.avi,0,3,0,0
5100472009.avi,1,3,1,1
5100472010.avi,0,3,0,0
5100472011.avi,1,2,1,1
5100472012.avi,0,2,1,0
5100472014.avi,0,2,0,0
5100472019.avi,1,2,0,0
5100472020.avi,0,3,0,0
5100472021.avi,0,3,0,0
5100472027.avi,0,3,0,0
5100472030.avi,1,2,0,0
5100472031.avi,1,2,2,0
5100472032.avi,0,3,0,0
5100472035.avi,1,2,0,0
5100472039.avi,0,2,0,0
5100472040.avi,0,2,2,1
5100472041.avi,1,3,1,1
5100472042.avi,1,2,2,3
5100472044.avi,2,2,2,1
5100472045.avi,0,3,0,2
5100472047.avi,2,2,0,0
5100472050.avi,2,2,2,0
5100472052.avi,0,3,0,0
5100472053.avi,0,2,1,0
5100472054.avi,0,2,0,0
5100472058.avi,0,1,0,1
5100472060.avi,0,2,0,0
5100472063.avi,2,2,0,0
5100472064.avi,0,2,1,0
5221290110.avi,0,3,1,0
5221290111.avi,1,3,0,0
5221290112.avi,0,3,0,0
5221290114.avi,0,3,0,0
5221290115.avi,1,2,0,1
5221290116.avi,0,2,0,0
5221290118.avi,0,3,3,0
5221290119.avi,1,3,0,0
5221290121.avi,1,3,1,1
5221290122.avi,0,3,0,0
5221290123.avi,0,2,1,1
5221290124.avi,0,3,0,0
5221290126.avi,0,3,0,0
5221290127.avi,1,3,0,0
5221290129.avi,0,3,0,0
522129013.avi,0,3,1,0
5221290131.avi,1,2,0,0
5221290132.avi,0,3,0,0
5221290134.avi,1,3,1,0
5221290135.avi,0,3,0,0
5221290137.avi,1,3,0,0
5221290138.avi,0,3,0,0
5221290140.avi,0,3,0,0
5221290141.avi,0,3,1,0
5221290142.avi,1,2,0,0
5221290144.avi,0,3,0,0
5221290145.avi,0,3,0,0
5221290147.avi,1,3,1,0
5221290149.avi,0,3,0,0
5221290150.avi,0,3,1,0
5221290151.avi,1,3,1,0
5221290155.avi,0,3,0,0
5221290158.avi,1,3,0,0
522129016.avi,1,3,1,0
5221290161.avi,1,2,1,1
5221290162.avi,1,2,0,0
5221290163.avi,1,2,1,1
5221290164.avi,0,2,0,0
5221290165.avi,1,3,0,0
5221290166.avi,1,3,0,0
5221290167.avi,0,3,0,0
5221290169.avi,0,3,0,0
522129017.avi,0,3,0,0
5221290171.avi,1,2,0,0
5221290172.avi,1,3,1,1
5221290173.avi,1,3,0,0
5221290174.avi,1,3,1,0
5221290175.avi,0,3,1,1
5221290177.avi,0,3,1,0
5221290178.avi,1,3,0,0
5221290179.avi,0,2,1,0
522129018.avi,1,2,2,0
5221290180.avi,1,3,0,0
5221290184.avi,0,2,2,1
522129021.avi,1,2,0,2
5221290210.avi,1,3,0,0
5221290212.avi,1,3,1,1
5221290213.avi,0,3,0,0
5221290214.avi,0,3,1,0
5221290215.avi,0,3,0,0
5221290216.avi,1,3,0,0
5221290217.avi,0,3,0,0
522129022.avi,0,3,0,0
5221290220.avi,0,3,0,0
5221290221.avi,1,3,0,0
5221290222.avi,1,3,1,0
5221290223.avi,0,3,0,0
5221290226.avi,0,3,2,0
5221290227.avi,1,2,0,0
5221290228.avi,1,2,1,0
5221290230.avi,1,2,1,0
5221290231.avi,0,3,0,0
5221290235.avi,1,2,1,0
5221290237.avi,1,2,0,0
5221290238.avi,0,3,1,0
5221290239.avi,1,3,0,0
522129024.avi,0,2,0,0
5221290240.avi,0,3,0,0
5221290242.avi,1,3,0,0
5221290247.avi,1,3,0,0
5221290249.avi,1,3,0,0
522129025.avi,0,3,0,0
5221290250.avi,1,2,1,0
5221290251.avi,0,3,0,0
5221290252.avi,1,3,0,0
5221290253.avi,0,3,0,0
5221290254.avi,0,3,0,0
5221290255.avi,0,3,0,0
5221290256.avi,1,3,0,0
5221290257.avi,1,2,1,0
5221290258.avi,1,3,1,0
5221290259.avi,1,3,1,1
522129026.avi,1,3,1,2
5221290263.avi,1,3,0,0
5221290264.avi,0,3,1,0
5221290266.avi,1,3,0,0
5221290268.avi,1,3,0,0
5221290269.avi,1,2,1,0
522129027.avi,0,3,2,0
5221290270.avi,1,3,0,0
5221290271.avi,1,2,0,1
5221290272.avi,1,2,1,0
5221290273.avi,0,3,0,0
5221290274.avi,0,3,0,0
5221290275.avi,1,2,1,1
5221290279.avi,0,3,0,0
5221290280.avi,1,1,0,1
5221290282.avi,0,3,1,0
5221290284.avi,1,3,0,0
5564630110.avi,2,2,1,1
5564630112.avi,2,2,2,0
5564630115.avi,0,2,1,0
5564630117.avi,1,3,1,1
556463012.avi,0,3,0,0
5564630121.avi,1,3,0,0
5564630122.avi,2,2,1,1
5564630123.avi,2,3,1,0
5564630126.avi,0,0,0,1
5564630127.avi,0,3,0,1
5564630128.avi,1,3,0,0
5564630129.avi,1,3,0,0
556463013.avi,1,3,1,0
5564630130.avi,0,2,0,0
5564630132.avi,2,1,1,1
5564630133.avi,2,2,1,1
5564630134.avi,1,2,0,0
5564630135.avi,1,3,0,0
5564630137.avi,2,1,0,0
5564630138.avi,2,1,1,2
5564630139.avi,2,2,0,0
556463014.avi,0,1,0,1
5564630140.avi,2,2,1,2
5564630141.avi,1,1,1,1
5564630142.avi,1,2,1,0
5564630143.avi,1,2,1,1
5564630145.avi,1,3,0,0
5564630147.avi,1,2,1,0
5564630148.avi,0,3,0,0
5564630149.avi,2,2,0,0
5564630150.avi,1,2,0,0
5564630152.avi,1,2,1,1
5564630153.avi,0,3,0,0
5564630154.avi,2,1,1,2
5564630156.avi,2,1,0,0
5564630157.avi,2,3,0,0
5564630158.avi,2,3,0,1
556463016.avi,1,3,1,0
5564630160.avi,1,2,1,0
5564630161.avi,1,2,1,0
5564630162.avi,0,3,0,0
5564630163.avi,1,3,2,2
5564630165.avi,1,2,1,1
5564630166.avi,1,2,1,0
5564630167.avi,0,3,0,0
5564630168.avi,2,1,1,0
556463018.avi,1,3,0,0
556463019.avi,1,2,0,1
5564630211.avi,3,1,0,2
5564630212.avi,2,2,0,0
5564630213.avi,1,3,0,0
5564630215.avi,1,2,1,0
5564630216.avi,1,3,0,0
5564630217.avi,0,3,0,0
5564630218.avi,1,2,1,1
5564630219.avi,0,2,1,0
556463022.avi,2,1,1,0
5564630221.avi,0,3,0,0
5564630222.avi,1,3,0,1
5564630226.avi,1,1,1,0
5564630228.avi,1,3,0,0
5564630229.avi,0,3,0,1
5564630230.avi,0,3,0,0
5564630232.avi,1,2,0,0
5564630233.avi,3,2,2,3
5564630234.avi,1,3,0,0
5564630235.avi,3,2,0,0
5564630236.avi,2,3,2,1
5564630237.avi,1,3,0,1
5564630238.avi,2,1,0,0
556463024.avi,1,3,0,0
5564630240.avi,2,2,1,0
5564630241.avi,2,3,0,0
5564630247.avi,1,3,0,0
5564630249.avi,1,3,0,1
556463025.avi,1,1,0,1
5564630252.avi,2,2,0,0
5564630253.avi,1,3,0,0
5564630254.avi,1,3,0,0
5564630256.avi,1,2,1,2
5564630257.avi,2,1,0,1
5564630258.avi,2,3,0,0
556463026.avi,0,2,0,0
5564630261.avi,1,3,1,0
5564630262.avi,2,3,1,0
5564630264.avi,2,2,0,1
5564630265.avi,1,3,1,0
5564630269.avi,0,2,2,1
556463027.avi,0,3,0,0
5564630273.avi,2,2,2,1
5564630275.avi,2,2,1,0
5564630276.avi,0,3,0,1
556463028.avi,3,2,1,1
5564630281.avi,2,3,1,1
556463029.avi,1,2,0,0
567496011.avi,0,3,0,0
5674960111.avi,1,2,1,1
5674960114.avi,1,3,0,0
5674960115.avi,1,2,1,0
5674960116.avi,1,3,1,0
5674960117.avi,1,2,1,0
5674960118.avi,0,2,1,0
5674960121.avi,0,3,0,0
5674960123.avi,1,3,0,0
5674960124.avi,1,2,1,1
5674960125.avi,0,3,2,1
5674960126.avi,0,3,0,0
567496013.avi,0,2,2,1
5674960131.avi,1,2,0,0
5674960132.avi,0,3,2,0
5674960134.avi,0,3,1,0
5674960136.avi,2,2,0,0
5674960138.avi,1,2,2,0
567496014.avi,1,3,0,0
5674960142.avi,1,2,1,1
5674960144.avi,0,3,0,0
5674960145.avi,2,3,1,0
5674960146.avi,1,3,1,1
5674960148.avi,2,3,2,3
5674960151.avi,2,3,1,0
5674960153.avi,1,3,1,1
5674960154.avi,2,3,2,0
5674960155.avi,1,1,1,1
5674960156.avi,1,2,1,1
5674960157.avi,1,2,1,0
5674960158.avi,0,2,0,0
5674960160.avi,0,3,1,0
5674960161.avi,1,2,1,0
5674960166.avi,1,3,0,0
567496017.avi,1,2,0,0
5674960170.avi,1,3,1,0
567496018.avi,1,2,0,0
567496019.avi,0,3,2,0
567496021.avi,0,1,1,0
5674960211.avi,1,2,2,1
5674960215.avi,0,3,1,0
5674960216.avi,1,3,1,1
5674960219.avi,0,3,1,1
567496022.avi,1,1,1,1
5674960220.avi,0,3,1,0
5674960221.avi,1,3,2,0
5674960222.avi,1,1,0,0
5674960224.avi,0,3,0,0
5674960225.avi,1,0,1,1
5674960227.avi,0,3,1,0
5674960228.avi,1,3,0,0
5674960229.avi,0,2,0,0
5674960230.avi,1,3,1,0
5674960234.avi,1,2,3,0
5674960235.avi,1,2,1,0
567496024.avi,0,2,1,3
5674960242.avi,1,2,1,1
5674960246.avi,1,3,1,1
5674960249.avi,1,2,1,0
5674960251.avi,1,3,1,0
5674960252.avi,0,2,2,1
5674960255.avi,1,2,1,2
5674960257.avi,3,2,1,2
567496026.avi,0,3,0,0
5674960261.avi,0,2,2,1
5674960264.avi,0,3,1,0
5674960268.avi,1,3,1,0
5674960272.avi,0,3,1,1
5674960273.avi,1,2,2,0
5674960274.avi,0,3,0,0
5674960275.avi,1,3,1,0
5674960276.avi,0,3,0,0
5674960277.avi,1,3,1,0
5674960278.avi,0,3,0,0
5674960279.avi,1,3,1,0
567496028.avi,1,2,0,0
5674960281.avi,0,3,0,0
5674960282.avi,0,3,0,0
5674960283.avi,0,0,0,1
567496029.avi,0,3,0,2
5912920111.avi,1,2,1,0
5912920112.avi,1,3,0,0
5912920113.avi,0,3,0,0
5912920114.avi,0,2,1,0
5912920119.avi,0,3,0,0
5912920121.avi,1,3,0,0
5912920123.avi,0,3,1,1
5912920124.avi,1,2,1,0
5912920125.avi,1,2,1,0
5912920126.avi,1,3,0,0
5912920127.avi,0,3,0,0
5912920128.avi,2,1,0,0
5912920129.avi,0,2,1,0
5912920131.avi,0,3,1,0
5912920133.avi,0,2,0,0
5912920135.avi,0,3,0,0
5912920137.avi,1,3,0,0
5912920140.avi,1,3,1,0
5912920142.avi,0,3,0,0
5912920143.avi,1,2,0,0
5912920145.avi,1,2,0,0
5912920146.avi,0,2,1,0
5912920147.avi,0,3,0,0
5912920148.avi,0,3,0,0
5912920149.avi,0,2,0,0
591292015.avi,1,3,0,0
5912920151.avi,0,3,1,0
5912920152.avi,0,3,0,0
5912920154.avi,0,3,1,0
5912920156.avi,0,3,0,0
5912920158.avi,0,3,0,0
5912920159.avi,0,3,0,0
5912920160.avi,1,3,1,0
5912920163.avi,0,2,1,0
5912920167.avi,1,2,0,0
5912920168.avi,0,3,0,0
5912920169.avi,0,2,0,0
5912920170.avi,1,3,1,1
5912920171.avi,0,3,1,0
5912920172.avi,0,3,0,1
591292019.avi,1,3,0,0
591292021.avi,0,3,0,0
5912920211.avi,0,3,1,0
5912920212.avi,1,3,0,0
5912920213.avi,0,3,0,0
5912920216.avi,0,3,0,0
5912920217.avi,1,2,0,0
5912920220.avi,1,2,1,0
5912920222.avi,0,3,0,0
5912920223.avi,1,2,1,0
5912920225.avi,0,3,0,0
5912920227.avi,0,3,0,0
5912920228.avi,0,2,0,0
5912920230.avi,0,3,0,0
5912920231.avi,0,3,0,0
5912920233.avi,0,3,1,0
5912920234.avi,0,2,0,0
5912920235.avi,1,3,0,1
5912920236.avi,1,3,1,0
5912920239.avi,0,2,2,0
591292024.avi,0,3,0,0
5912920240.avi,1,3,0,1
5912920241.avi,3,3,0,0
5912920242.avi,1,2,0,0
5912920243.avi,1,2,1,0
5912920244.avi,1,2,1,1
5912920245.avi,0,3,1,0
5912920249.avi,0,3,2,1
5912920250.avi,0,3,0,0
5912920256.avi,1,3,1,0
5912920260.avi,1,3,0,0
5912920263.avi,1,3,1,1
5912920265.avi,0,3,1,0
5912920266.avi,1,2,1,0
5912920267.avi,1,3,1,1
5912920268.avi,0,3,0,0
5912920273.avi,1,3,0,0
5912920274.avi,0,3,0,0
5912920275.avi,1,3,0,2
5912920276.avi,0,3,0,0
5912920277.avi,0,3,0,0
5912920279.avi,0,3,0,0
5912920280.avi,0,3,1,0
769862011.avi,0,3,1,0
7698620112.avi,0,3,0,0
7698620113.avi,1,3,1,1
7698620115.avi,1,3,0,0
7698620116.avi,0,3,0,0
7698620118.avi,1,2,2,1
7698620120.avi,1,3,0,0
7698620122.avi,1,3,1,1
7698620123.avi,1,3,0,0
7698620126.avi,0,3,1,0
7698620129.avi,1,3,0,0
7698620130.avi,2,2,0,0
7698620131.avi,1,2,0,0
7698620132.avi,0,3,1,0
7698620133.avi,0,3,0,0
7698620134.avi,1,3,1,0
7698620136.avi,1,2,0,0
7698620138.avi,1,3,0,0
7698620139.avi,2,3,0,0
769862014.avi,0,3,0,0
7698620141.avi,1,3,0,0
7698620144.avi,1,3,0,0
7698620145.avi,1,2,1,0
7698620149.avi,1,3,0,0
769862015.avi,1,2,1,1
7698620150.avi,0,3,0,0
7698620151.avi,0,3,0,0
7698620152.avi,0,3,1,1
7698620153.avi,1,3,1,1
7698620156.avi,0,2,0,0
7698620158.avi,1,3,0,0
769862016.avi,1,2,0,0
7698620160.avi,0,3,0,0
7698620161.avi,1,3,1,0
7698620163.avi,1,3,0,0
7698620165.avi,0,3,0,0
7698620166.avi,0,2,0,0
7698620167.avi,1,3,0,0
7698620169.avi,1,3,0,0
769862017.avi,0,1,0,0
7698620170.avi,2,2,1,0
7698620171.avi,1,3,2,1
769862018.avi,1,3,0,0
769862019.avi,1,3,1,1
769862021.avi,0,3,0,0
7698620211.avi,2,3,1,0
7698620212.avi,0,3,0,0
7698620217.avi,1,3,0,1
7698620218.avi,0,3,0,0
769862022.avi,0,3,0,0
7698620221.avi,0,3,0,0
7698620222.avi,0,3,0,0
7698620224.avi,1,3,1,0
7698620225.avi,1,2,1,0
7698620227.avi,2,2,1,1
7698620229.avi,1,2,2,1
7698620230.avi,1,3,0,0
7698620231.avi,0,3,0,0
7698620233.avi,2,1,1,1
7698620236.avi,1,2,0,0
7698620238.avi,1,3,1,1
7698620239.avi,1,3,0,0
7698620240.avi,0,3,0,0
7698620241.avi,2,2,1,1
7698620244.avi,1,3,1,0
7698620245.avi,1,3,0,0
7698620248.avi,2,2,0,0
7698620250.avi,1,3,0,0
7698620252.avi,1,1,1,1
7698620253.avi,1,2,1,0
7698620255.avi,0,2,0,0
7698620256.avi,1,3,0,0
7698620257.avi,1,3,1,1
7698620258.avi,0,3,0,0
7698620260.avi,1,2,1,1
7698620261.avi,1,3,0,1
7698620262.avi,1,2,0,1
7698620264.avi,1,2,1,0
7698620265.avi,1,3,1,1
7698620267.avi,1,3,0,0
7698620268.avi,0,3,0,0
769862027.avi,1,3,0,0
7698620270.avi,0,3,1,0
7698620272.avi,2,3,1,1
7698620274.avi,1,3,0,0
7698620275.avi,1,3,1,1
7698620278.avi,0,2,1,2
769862028.avi,2,3,2,1
7698620281.avi,0,3,1,0
7698620283.avi,0,3,0,0
7994020110.mp4,1,3,0,0
79940201100.mp4,1,2,1,1
79940201110.mp4,0,3,0,0
79940201140.mp4,0,3,1,0
79940201150.mp4,1,3,0,0
79940201160.mp4,0,3,0,0
79940201180.mp4,0,3,1,1
79940201210.mp4,1,3,0,0
79940201230.mp4,2,3,0,0
79940201250.mp4,1,3,0,0
79940201270.mp4,1,2,0,0
7994020130.mp4,1,2,1,0
79940201300.mp4,1,1,1,2
79940201320.mp4,2,3,0,0
79940201330.mp4,0,3,2,0
79940201340.mp4,1,3,0,0
79940201350.mp4,0,3,0,0
79940201360.mp4,1,3,1,0
79940201370.mp4,1,2,2,1
79940201380.mp4,1,3,1,2
79940201390.mp4,0,1,2,2
7994020140.mp4,1,2,0,1
79940201410.mp4,2,3,0,0
79940201420.mp4,0,3,1,1
79940201430.mp4,0,3,0,0
79940201470.mp4,1,3,1,0
79940201490.mp4,1,3,0,1
79940201510.mp4,0,2,1,0
79940201560.mp4,2,2,2,1
79940201570.mp4,1,3,0,0
79940201580.mp4,2,2,2,3
7994020160.mp4,1,3,1,0
79940201620.mp4,1,3,1,1
79940201650.mp4,1,2,1,0
79940201660.mp4,2,1,1,1
79940201690.mp4,0,3,2,0
79940201700.mp4,1,2,0,0
79940201710.mp4,1,3,2,0
79940201720.mp4,1,3,0,0
79940201730.mp4,1,2,1,2
79940201740.mp4,0,3,0,0
79940201750.mp4,0,2,1,0
79940201760.mp4,2,3,2,2
79940201770.mp4,1,3,0,0
79940201780.mp4,1,3,1,0
79940201790.mp4,2,1,1,1
79940201810.mp4,1,3,0,0
79940201820.mp4,1,3,0,0
79940201850.mp4,2,2,0,0
79940201860.mp4,2,3,0,0
79940201880.mp4,1,3,1,0
79940201930.mp4,2,2,1,1
79940201950.mp4,1,3,0,2
79940202100.mp4,3,3,0,0
79940202120.mp4,0,3,0,0
79940202130.mp4,1,2,0,0
79940202140.mp4,0,2,1,1
79940202160.mp4,1,3,1,1
79940202170.mp4,1,2,1,1
79940202180.mp4,2,2,1,0
79940202190.mp4,1,2,1,1
79940202200.mp4,1,3,0,0
79940202210.mp4,2,2,1,0
79940202220.mp4,2,2,1,1
79940202230.mp4,1,3,1,0
79940202270.mp4,1,1,0,1
79940202280.mp4,1,1,1,1
7994020230.mp4,2,1,1,1
79940202300.mp4,1,2,0,0
79940202310.mp4,2,1,1,1
79940202320.mp4,1,3,0,0
79940202340.mp4,1,2,1,0
79940202350.mp4,1,2,0,0
79940202370.mp4,1,3,0,0
79940202390.mp4,1,2,0,0
79940202400.mp4,1,2,1,0
79940202410.mp4,1,2,0,0
79940202450.mp4,1,2,1,1
79940202470.mp4,1,2,0,0
79940202480.mp4,2,2,1,1
79940202490.mp4,3,1,0,0
7994020250.mp4,0,3,1,0
79940202510.mp4,2,2,1,1
79940202520.mp4,1,3,0,0
79940202540.mp4,1,3,0,0
79940202560.mp4,1,3,0,0
79940202570.mp4,1,3,1,0
79940202580.mp4,2,2,0,0
79940202620.mp4,1,3,0,0
79940202690.mp4,1,3,0,0
7994020270.mp4,1,3,0,0
79940202700.mp4,1,3,0,0
79940202710.mp4,3,2,1,3
79940202750.mp4,1,2,0,1
79940202760.mp4,1,3,0,0
79940202790.mp4,1,3,1,1
7994020280.mp4,1,2,1,1
79940202800.mp4,3,1,0,0
79940202820.mp4,1,2,1,0
79940202840.mp4,2,1,0,1
79940202850.mp4,1,1,1,0
79940202860.mp4,2,1,1,0
79940202870.mp4,2,2,1,0
79940202890.mp4,0,3,0,0
7994020290.mp4,1,3,1,1
8263820112.mp4,0,3,0,0
8263820113.mp4,0,2,1,1
8263820120.mp4,1,2,1,0
8263820123.mp4,0,2,0,0
8263820124.mp4,1,2,1,1
8263820126.mp4,0,3,0,0
8263820132.mp4,0,3,0,0
8263820135.mp4,1,2,0,0
8263820136.mp4,1,3,0,0
8263820138.mp4,1,2,2,1
8263820139.mp4,3,2,1,1
8263820140.mp4,0,2,0,0
8263820141.mp4,1,2,1,1
8263820144.mp4,0,3,0,0
8263820145.mp4,1,2,0,1
8263820146.mp4,1,2,2,1
8263820147.mp4,1,3,1,1
8263820148.mp4,0,3,0,0
826382015.mp4,0,2,1,0
8263820150.mp4,1,3,0,0
8263820151.mp4,0,3,0,0
8263820152.mp4,1,2,1,0
8263820155.mp4,1,2,0,0
8263820156.mp4,1,2,0,0
8263820159.mp4,1,3,0,1
826382016.mp4,0,3,0,0
8263820160.mp4,2,3,1,0
8263820162.mp4,0,3,0,0
8263820165.mp4,1,3,0,0
8263820169.mp4,1,2,0,1
8263820170.mp4,0,3,0,0
826382018.mp4,1,3,0,0
826382021.mp4,1,2,1,1
8263820210.mp4,1,2,1,0
8263820211.mp4,1,3,2,1
8263820212.mp4,1,3,1,1
8263820213.mp4,1,2,2,1
8263820214.mp4,1,3,0,0
8263820221.mp4,2,3,1,1
8263820223.mp4,1,2,0,0
8263820224.mp4,1,2,1,1
8263820227.mp4,1,2,1,0
8263820228.mp4,2,2,1,1
826382023.mp4,1,3,1,0
8263820231.mp4,1,3,1,1
8263820233.mp4,0,3,1,0
8263820234.mp4,0,3,0,0
8263820235.mp4,0,3,0,0
8263820237.mp4,0,3,1,0
8263820239.mp4,0,3,1,0
826382024.mp4,1,1,0,1
8263820240.mp4,0,3,0,0
8263820242.mp4,1,2,1,1
8263820243.mp4,0,3,2,1
8263820245.mp4,1,2,1,0
8263820246.mp4,0,3,0,0
8263820247.mp4,1,2,1,1
